0.00046	0.00706	0.20347	0.31556	0.38092	0.48026	0.65109	0.54353	0.45768	0.32720	0.74323	0.49811	0.71161	0.78175	0.72347	0.77861	0.49361	0.63874	0.81091	0.76785	0.93312	0.80957	0.91719	0.89845	0.82658	0.94433	0.89560	0.92871	1.02452	0.98276	0.87637	1.20170	0.77083	1.15984	1.00707	0.89262	1.03845	1.04964	1.14823	0.97667	1.11179	0.88918	1.04465	0.98604	0.97262	1.00994	0.99869	0.97877	0.82023	1.11197	0.84193	0.94826	0.95866	1.06265	0.85081	1.00641	0.86025	0.97780	0.94671	0.93907	0.91623	0.86811	0.88407	0.96161	0.74303	0.85937	0.80752	0.92510	0.75283	0.91221	0.81888	0.77820	0.83915	0.74733	0.75768	0.80774	0.74668	0.74743	0.75784	0.72200	0.67238	0.86923	0.73843	0.90221	0.75524	0.85778	0.72159	0.80504	0.73974	0.77968	0.80698	0.77280	0.72489	0.78953	0.72377	0.73815	0.61723	0.70645	0.57987	0.73460	0.58119	0.60432	0.65140	0.59849	0.66032	0.62678	0.62973	0.65409	0.63609	0.56669	0.72742	0.61235	0.44592	0.69582	0.50301	0.44654	0.51940	0.48484	0.57246	0.54054	0.55979	0.77698	0.63546	0.53773	0.36346	0.17169	0.02761	0.00460
0.00046	0.15272	0.41976	0.56794	0.58825	0.64911	0.73218	0.83906	0.68293	0.54434	0.69423	0.67914	0.68516	0.78212	0.70905	0.73481	0.77663	0.73075	0.73168	0.74623	0.79450	0.78348	0.77126	0.86601	0.81951	0.86634	0.77063	0.82309	0.80188	0.90982	0.85427	1.01958	0.72210	1.02468	0.79856	0.83931	0.83221	0.84695	0.95804	0.94446	0.94255	0.84156	0.95257	0.92091	0.89657	0.91422	0.90825	0.89844	0.84882	1.05467	0.84456	0.99615	0.91129	1.01130	0.87766	1.03916	0.92224	0.98723	0.94058	0.97623	1.00272	1.01509	0.94969	1.03140	0.92000	0.97882	0.96528	1.08516	0.85075	1.00780	0.91499	0.94654	0.97958	0.98221	0.92565	0.99856	0.95925	0.94018	0.92334	0.94900	0.88426	0.99766	0.82878	1.03095	0.86453	0.98427	0.87152	0.93222	0.90970	0.93457	0.89872	0.99058	0.83602	0.94719	0.83369	0.89935	0.90172	0.96500	0.84545	0.98686	0.86486	0.88849	0.85809	0.80865	0.87099	0.82357	0.78259	0.87138	0.83973	0.88970	0.87563	0.86320	0.85714	0.94941	0.84302	0.79177	0.77568	0.80507	0.77975	0.78469	0.76483	0.87149	0.79716	0.70885	0.46111	0.28234	0.13068	0.00177
-0.00085	0.46150	0.72941	0.93458	0.88548	0.90307	0.95350	0.96979	0.89948	0.86085	0.91189	0.94152	0.92608	1.06229	0.89370	0.91069	0.97517	0.96934	0.84102	0.90410	0.97822	0.99924	1.00664	1.00232	1.00924	1.01864	0.91396	1.01276	0.93549	1.05984	0.99422	1.14069	0.86586	1.13683	0.92645	1.12849	0.99410	0.89642	1.09152	1.03699	1.11742	1.09031	1.01632	1.09969	0.96930	1.01171	1.04033	1.08096	0.98228	1.16416	0.97559	1.06805	0.93539	1.05538	0.97804	1.13563	1.00985	1.08202	1.03852	0.97148	1.01263	1.01893	0.96311	1.10152	0.97629	1.05821	0.89873	1.18051	0.86211	1.21202	1.01929	0.99788	1.01295	1.03085	0.95359	1.10655	1.05140	0.99873	0.99512	0.99688	0.92598	1.17670	0.90334	1.16431	0.93426	1.03841	0.98777	1.11364	1.01499	1.07856	1.01331	1.02387	0.97048	1.08485	1.00366	1.04443	1.01004	1.01864	0.95695	1.09539	0.96504	0.99512	0.97786	0.93199	0.99232	1.00685	0.97747	1.00722	1.02055	0.99411	1.03461	0.94988	0.97070	1.03683	0.93675	0.96224	0.88967	0.92973	0.93714	0.91601	0.90730	1.02163	0.87365	0.80696	0.59128	0.42800	0.28277	0.11671
0.00614	0.63793	0.79840	0.91842	0.86605	0.88531	0.93314	0.96652	0.90620	0.80961	0.86992	0.86672	0.84503	0.99904	0.80650	0.91171	0.96145	0.93280	0.73940	0.86617	0.93501	0.89709	0.96479	1.01847	0.94731	1.01512	0.91503	0.95795	0.91288	1.07462	0.94468	1.01156	0.83085	1.08725	0.91035	1.10740	0.91879	0.86489	1.09426	0.95755	1.10992	1.04835	0.93768	1.08371	0.98331	0.96507	1.06148	1.05709	0.92033	1.14241	0.95751	1.01353	0.94721	1.09193	0.98210	1.09556	0.99964	1.05045	1.06766	1.00736	1.06732	1.05057	1.03909	1.13063	1.02107	1.14885	0.91749	1.20329	0.91850	1.21272	1.04876	1.11181	1.03365	1.10875	0.98321	1.16084	1.01048	1.07188	1.01991	1.02074	0.98754	1.19874	0.90208	1.22368	0.98065	1.12751	0.89206	1.10201	0.96786	1.04611	0.97716	1.09591	0.94719	1.07747	0.98338	1.00843	1.02968	1.07493	0.93511	1.10482	0.98340	1.00025	0.94974	0.95039	0.99238	0.95823	0.91980	0.99304	0.98868	1.00285	0.97991	0.99619	0.95036	1.05111	0.93628	0.88668	0.86678	0.90620	0.94042	0.91435	0.90489	1.06153	0.84311	0.78148	0.63267	0.49646	0.37655	0.20678
0.07496	0.77744	0.84899	0.90959	0.84725	0.90780	0.93623	1.00430	0.90645	0.84314	0.85649	0.84569	0.86904	0.99530	0.83489	0.95319	0.96457	0.90430	0.94729	0.89943	0.99343	0.92356	0.96688	1.02179	0.95897	0.99776	0.94501	0.97519	0.91724	1.02998	0.91819	1.04984	0.87122	1.06998	0.96586	1.08205	0.83844	0.91222	1.06789	0.95976	1.03885	1.08985	0.96227	1.07485	0.95569	0.93515	1.00072	1.08160	0.93883	1.20601	0.96234	0.99864	0.99807	1.05909	1.00024	1.08839	1.00115	1.06257	1.08610	0.99432	1.01443	1.02226	0.98881	1.09872	0.95978	1.07381	0.96367	1.17940	0.89315	1.25143	1.01286	1.02250	1.02440	1.05631	1.00491	1.15591	0.97772	1.05802	0.98171	1.02038	0.94027	1.22146	0.92140	1.17353	0.98988	1.12865	0.94499	1.12673	0.97995	1.00645	0.97193	1.08948	0.90417	1.11133	0.96211	1.00738	0.97522	1.05860	0.91695	1.08871	0.97989	0.96915	0.95405	0.96037	0.94618	1.00097	0.90402	0.94901	0.98947	0.96565	1.00249	0.92037	0.93424	1.02223	0.93173	0.93908	0.91991	0.98247	0.91538	0.95332	0.89861	1.01013	0.84722	0.76242	0.65403	0.50903	0.42488	0.26682
0.19484	0.78000	0.87634	0.96955	0.89415	0.85790	0.95071	0.98393	0.89725	0.85681	0.85007	0.84082	0.87060	0.97458	0.84346	0.95315	0.88974	0.90498	0.89352	0.90478	0.97601	0.90773	0.94792	0.96566	0.93505	1.04544	0.90281	0.96406	0.92271	1.06567	0.92133	1.01865	0.86531	1.05828	0.96396	1.07427	0.91683	0.89388	1.11300	0.96039	1.07479	1.09215	0.95072	1.03027	0.98140	0.93631	1.00802	1.10395	0.90736	1.11591	0.90785	1.04576	0.94485	1.06322	0.96324	1.08086	0.95189	1.00193	1.02456	0.96648	0.98712	1.00088	0.98654	1.11107	0.98349	1.09581	0.87643	1.17605	0.87061	1.18948	1.01851	0.99830	0.98528	1.06294	0.96631	1.05062	0.97418	0.98487	0.93452	0.98100	0.94585	1.15681	0.85236	1.12880	0.89444	1.09343	0.87435	1.12780	0.94304	1.03085	0.97036	1.07419	0.90078	1.13691	0.96385	1.00033	1.00418	1.00884	0.93666	1.08869	0.93233	0.98723	0.95314	0.98143	1.01158	0.94503	0.94428	0.97137	0.95958	0.91074	0.93185	0.96598	0.91050	1.04867	0.90014	0.89237	0.86149	0.92175	0.90119	0.87076	0.87612	1.02791	0.82174	0.74801	0.60888	0.50244	0.43636	0.25900
0.35582	0.92086	0.92852	0.94220	0.90337	0.92174	0.99431	0.99698	0.90737	0.87946	0.92438	0.89057	0.94181	1.05592	0.86180	0.98841	0.97069	0.98295	0.96940	0.96035	1.02637	0.99243	1.00926	1.02541	0.98941	1.07694	0.94900	1.01604	0.95366	1.09485	0.95498	1.06475	0.93392	1.11319	0.99838	1.14619	0.89591	0.92765	1.10427	1.02150	1.10669	1.12193	0.98405	1.08694	0.97645	1.00067	1.06841	1.08601	0.97289	1.16453	1.03995	1.02967	1.02785	1.09865	1.00186	1.10446	1.05437	1.03562	1.04783	0.97249	1.07025	1.03664	1.01817	1.12413	0.99420	1.08567	0.98921	1.19300	0.91532	1.34506	0.98754	0.98136	1.08506	1.10362	1.00381	1.14791	0.99038	1.04219	1.01236	0.98172	0.96838	1.21872	0.93591	1.20186	0.93245	1.13402	0.98461	1.19488	0.99036	1.00149	0.99426	1.07049	0.92187	1.17273	1.00285	0.98900	0.97902	1.10013	0.93950	1.11685	0.94751	1.01052	0.99968	0.99795	1.01983	1.01483	0.96254	1.01640	1.05076	0.98196	1.09046	0.97783	0.95916	1.06595	0.94214	0.91556	0.95711	0.98249	0.97886	0.98090	0.89362	1.08087	0.87595	0.80332	0.67379	0.53248	0.45638	0.29812
0.47172	0.94773	0.94068	0.96710	0.91025	0.92152	0.96104	0.97214	0.94887	0.86540	0.90349	0.90294	0.94644	1.04121	0.88505	0.96254	0.93576	0.96818	1.02364	0.95304	1.01203	0.99778	0.97057	1.02912	0.99727	1.09801	0.95951	1.02490	0.91139	1.07065	0.95252	1.03211	0.87731	1.09578	0.98136	1.18414	0.92970	0.92810	1.11246	0.97670	1.10203	1.08844	0.99484	1.12665	0.96892	0.94490	1.04076	1.08106	0.92539	1.13503	0.95465	1.03406	1.03967	1.06252	0.98946	1.06336	1.01445	1.05830	1.14974	1.00272	1.08216	1.08376	0.96855	1.15652	1.03372	1.09605	0.93591	1.16717	0.90267	1.27190	1.00619	1.01847	1.03641	1.08385	1.04437	1.11203	0.95406	1.06526	0.97367	0.98140	0.97861	1.17614	0.90636	1.15377	0.93128	1.11975	0.90352	1.12981	1.00830	1.08418	0.95235	1.09456	0.89557	1.13169	0.98568	1.01856	1.02087	1.06804	0.94354	1.11528	0.96483	1.01206	1.01810	1.02428	1.00288	0.97318	0.93901	0.97933	0.98177	0.95851	1.01788	0.93016	0.95222	1.09270	0.95714	0.88874	0.94967	0.92197	0.98004	0.96756	0.87859	1.06338	0.85583	0.78302	0.67323	0.50825	0.41885	0.24708
0.53531	0.94261	0.94594	0.94891	0.90995	0.93039	0.94334	0.98569	0.91952	0.86543	0.94842	0.92541	0.96890	1.08289	0.85242	0.97937	0.92746	0.97522	0.97425	0.94635	0.97122	0.99021	0.95075	1.04101	0.93854	1.09886	0.96459	1.01533	0.90398	1.05939	0.94892	1.04924	0.94362	1.01917	1.00034	1.15807	0.93891	0.94462	1.09875	0.99529	1.05144	1.08603	0.92495	1.12193	0.99572	0.96230	1.03913	1.08001	0.95454	1.15625	0.96444	1.02533	0.99997	1.06345	0.99229	1.05912	0.99199	1.03270	1.06141	1.03019	1.09230	1.04668	0.99831	1.11712	1.01247	1.02786	0.97783	1.13912	0.95016	1.24624	1.04428	1.03249	1.06932	1.10208	1.00296	1.10888	0.95747	1.05197	0.98137	1.00986	1.02846	1.16645	0.89768	1.15797	0.96223	1.16118	0.89803	1.15000	1.02078	1.03627	0.97936	1.12435	0.88147	1.12193	0.96899	0.95793	1.02274	1.15032	0.94150	1.15553	0.97714	1.05133	0.97086	0.98451	0.99057	0.97339	0.99751	0.97116	0.98188	0.97700	1.00614	0.98120	0.93761	1.04137	0.90316	0.96506	0.93910	0.97042	0.95559	0.92345	0.92228	1.06509	0.87368	0.79481	0.65324	0.55366	0.46182	0.29205
0.67179	0.95340	0.96108	1.02391	0.97307	0.99130	0.98457	1.00780	0.96014	0.89657	0.94221	0.92547	0.98555	1.10436	0.91427	1.04508	0.97646	1.00768	0.99030	0.97046	1.03169	1.00254	0.95795	1.08341	0.98744	1.08776	0.94913	1.09373	0.98003	1.14015	0.98010	1.08949	0.92653	1.08740	1.03411	1.16161	0.89297	0.97082	1.09365	1.00022	1.13498	1.12545	0.97366	1.09864	1.03132	0.98220	1.05477	1.08311	0.98740	1.15808	0.97937	1.00494	1.06055	1.08667	1.01225	1.03755	1.04077	1.05352	1.07732	1.02290	1.03988	1.05554	1.02059	1.11117	1.00701	1.09361	1.01983	1.16410	0.90164	1.20815	1.02076	1.04527	1.01658	1.08825	1.01147	1.13277	1.02040	1.05071	0.97587	1.01532	1.02177	1.20186	0.86751	1.16920	0.98092	1.10794	0.92130	1.09120	0.94553	1.05031	0.94189	1.08240	0.87307	1.11044	0.94473	0.97977	0.99188	1.07108	0.89533	1.07816	0.96952	1.01520	0.92370	0.97266	0.99631	0.98577	0.93112	0.98573	0.99321	0.95845	0.96146	0.93977	0.95455	1.04335	0.89891	0.95629	0.90002	0.94427	0.95739	0.92274	0.86648	0.99138	0.81795	0.77502	0.65040	0.50864	0.44506	0.31115
